state,election_year,county,jurisdiction_tag,local_unit,level,dem_candidate,rep_candidate,dem_votes,rep_votes,other_votes,total_votes,comparison_contest,comparison_dem_candidate,comparison_rep_candidate,comparison_dem_votes,comparison_rep_votes,comparison_other_votes,coverage_mode,source_id,comparison_source_id,source_url
NC,2020,Carteret County,county:37031,EMIS,precinct,Joseph R. Biden,Donald J. Trump,1038,2147,30,3215,US SENATE,Cal Cunningham,Thom Tillis,985,2105,103,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,HAIS,precinct,Joseph R. Biden,Donald J. Trump,151,649,8,808,US SENATE,Cal Cunningham,Thom Tillis,159,626,14,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,ISPK,precinct,Joseph R. Biden,Donald J. Trump,517,925,17,1459,US SENATE,Cal Cunningham,Thom Tillis,503,901,49,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,MASM,precinct,Joseph R. Biden,Donald J. Trump,159,347,7,513,US SENATE,Cal Cunningham,Thom Tillis,157,326,22,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,MCRK,precinct,Joseph R. Biden,Donald J. Trump,66,379,6,451,US SENATE,Cal Cunningham,Thom Tillis,78,341,29,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,MERR,precinct,Joseph R. Biden,Donald J. Trump,132,285,1,418,US SENATE,Cal Cunningham,Thom Tillis,134,271,10,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,MHD1,precinct,Joseph R. Biden,Donald J. Trump,630,1275,26,1931,US SENATE,Cal Cunningham,Thom Tillis,604,1233,74,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,MHD2,precinct,Joseph R. Biden,Donald J. Trump,793,1327,41,2161,US SENATE,Cal Cunningham,Thom Tillis,777,1228,124,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,MHD3,precinct,Joseph R. Biden,Donald J. Trump,810,1842,43,2695,US SENATE,Cal Cunningham,Thom Tillis,776,1774,119,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,MHD4,precinct,Joseph R. Biden,Donald J. Trump,664,1676,25,2365,US SENATE,Cal Cunningham,Thom Tillis,642,1622,77,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,NPT1,precinct,Joseph R. Biden,Donald J. Trump,659,1913,50,2622,US SENATE,Cal Cunningham,Thom Tillis,659,1779,148,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,NPT2,precinct,Joseph R. Biden,Donald J. Trump,444,1774,48,2266,US SENATE,Cal Cunningham,Thom Tillis,436,1680,126,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,NRIV,precinct,Joseph R. Biden,Donald J. Trump,295,235,1,531,US SENATE,Cal Cunningham,Thom Tillis,286,220,19,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,OTBEG,precinct,Joseph R. Biden,Donald J. Trump,340,1177,19,1536,US SENATE,Cal Cunningham,Thom Tillis,345,1106,53,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,PELE,precinct,Joseph R. Biden,Donald J. Trump,257,842,15,1114,US SENATE,Cal Cunningham,Thom Tillis,248,790,53,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,STEL,precinct,Joseph R. Biden,Donald J. Trump,249,1027,36,1312,US SENATE,Cal Cunningham,Thom Tillis,255,952,88,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,WIHA,precinct,Joseph R. Biden,Donald J. Trump,387,1092,9,1488,US SENATE,Cal Cunningham,Thom Tillis,383,1030,63,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Carteret County,county:37031,WILD,precinct,Joseph R. Biden,Donald J. Trump,737,1872,47,2656,US SENATE,Cal Cunningham,Thom Tillis,704,1795,135,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Caswell County,county:37033,ANDE,precinct,Joseph R. Biden,Donald J. Trump,177,517,5,699,US SENATE,Cal Cunningham,Thom Tillis,179,486,23,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Caswell County,county:37033,LEAS,precinct,Joseph R. Biden,Donald J. Trump,240,283,8,531,US SENATE,Cal Cunningham,Thom Tillis,249,256,21,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Caswell County,county:37033,LOCU,precinct,Joseph R. Biden,Donald J. Trump,841,716,8,1565,US SENATE,Cal Cunningham,Thom Tillis,831,671,53,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Caswell County,county:37033,MILT,precinct,Joseph R. Biden,Donald J. Trump,870,680,10,1560,US SENATE,Cal Cunningham,Thom Tillis,875,626,50,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Caswell County,county:37033,PELH,precinct,Joseph R. Biden,Donald J. Trump,659,1573,13,2245,US SENATE,Cal Cunningham,Thom Tillis,688,1457,84,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Caswell County,county:37033,PH,precinct,Joseph R. Biden,Donald J. Trump,503,947,14,1464,US SENATE,Cal Cunningham,Thom Tillis,507,906,43,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Caswell County,county:37033,PROVI,precinct,Joseph R. Biden,Donald J. Trump,221,432,5,658,US SENATE,Cal Cunningham,Thom Tillis,229,404,16,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Caswell County,county:37033,STON,precinct,Joseph R. Biden,Donald J. Trump,527,1215,14,1756,US SENATE,Cal Cunningham,Thom Tillis,550,1138,55,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Caswell County,county:37033,YANC,precinct,Joseph R. Biden,Donald J. Trump,822,726,25,1573,US SENATE,Cal Cunningham,Thom Tillis,808,699,57,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,01,precinct,Joseph R. Biden,Donald J. Trump,434,2385,20,2839,US SENATE,Cal Cunningham,Thom Tillis,431,2268,131,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,02,precinct,Joseph R. Biden,Donald J. Trump,325,1485,12,1822,US SENATE,Cal Cunningham,Thom Tillis,323,1410,74,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,03,precinct,Joseph R. Biden,Donald J. Trump,423,1427,17,1867,US SENATE,Cal Cunningham,Thom Tillis,429,1312,112,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,04,precinct,Joseph R. Biden,Donald J. Trump,308,322,11,641,US SENATE,Cal Cunningham,Thom Tillis,297,304,39,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,05,precinct,Joseph R. Biden,Donald J. Trump,605,1878,29,2512,US SENATE,Cal Cunningham,Thom Tillis,619,1762,109,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,06,precinct,Joseph R. Biden,Donald J. Trump,537,1418,16,1971,US SENATE,Cal Cunningham,Thom Tillis,524,1355,83,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,07,precinct,Joseph R. Biden,Donald J. Trump,824,1376,39,2239,US SENATE,Cal Cunningham,Thom Tillis,804,1287,126,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,08,precinct,Joseph R. Biden,Donald J. Trump,632,1484,22,2138,US SENATE,Cal Cunningham,Thom Tillis,636,1393,92,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,09,precinct,Joseph R. Biden,Donald J. Trump,313,1694,16,2023,US SENATE,Cal Cunningham,Thom Tillis,308,1609,87,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,10,precinct,Joseph R. Biden,Donald J. Trump,239,175,9,423,US SENATE,Cal Cunningham,Thom Tillis,239,152,28,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,11,precinct,Joseph R. Biden,Donald J. Trump,370,371,10,751,US SENATE,Cal Cunningham,Thom Tillis,349,363,34,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,12,precinct,Joseph R. Biden,Donald J. Trump,763,254,16,1033,US SENATE,Cal Cunningham,Thom Tillis,751,224,51,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,13,precinct,Joseph R. Biden,Donald J. Trump,599,455,20,1074,US SENATE,Cal Cunningham,Thom Tillis,587,410,67,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,14,precinct,Joseph R. Biden,Donald J. Trump,612,685,26,1323,US SENATE,Cal Cunningham,Thom Tillis,551,708,56,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,15,precinct,Joseph R. Biden,Donald J. Trump,391,33,6,430,US SENATE,Cal Cunningham,Thom Tillis,383,31,15,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,16,precinct,Joseph R. Biden,Donald J. Trump,808,1090,36,1934,US SENATE,Cal Cunningham,Thom Tillis,763,1036,117,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,17,precinct,Joseph R. Biden,Donald J. Trump,451,741,24,1216,US SENATE,Cal Cunningham,Thom Tillis,455,672,76,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,19,precinct,Joseph R. Biden,Donald J. Trump,306,563,12,881,US SENATE,Cal Cunningham,Thom Tillis,309,521,43,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,20,precinct,Joseph R. Biden,Donald J. Trump,596,1963,38,2597,US SENATE,Cal Cunningham,Thom Tillis,617,1820,135,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,21,precinct,Joseph R. Biden,Donald J. Trump,290,1175,20,1485,US SENATE,Cal Cunningham,Thom Tillis,280,1121,79,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,22,precinct,Joseph R. Biden,Donald J. Trump,701,1937,34,2672,US SENATE,Cal Cunningham,Thom Tillis,677,1824,145,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,23,precinct,Joseph R. Biden,Donald J. Trump,998,2414,49,3461,US SENATE,Cal Cunningham,Thom Tillis,977,2315,149,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,24,precinct,Joseph R. Biden,Donald J. Trump,840,2424,40,3304,US SENATE,Cal Cunningham,Thom Tillis,807,2331,156,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,25,precinct,Joseph R. Biden,Donald J. Trump,572,925,25,1522,US SENATE,Cal Cunningham,Thom Tillis,567,854,93,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,26,precinct,Joseph R. Biden,Donald J. Trump,695,842,24,1561,US SENATE,Cal Cunningham,Thom Tillis,626,852,73,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,27,precinct,Joseph R. Biden,Donald J. Trump,607,2446,39,3092,US SENATE,Cal Cunningham,Thom Tillis,632,2266,177,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,28,precinct,Joseph R. Biden,Donald J. Trump,738,1551,41,2330,US SENATE,Cal Cunningham,Thom Tillis,701,1471,127,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,29,precinct,Joseph R. Biden,Donald J. Trump,933,2640,37,3610,US SENATE,Cal Cunningham,Thom Tillis,893,2549,150,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,30,precinct,Joseph R. Biden,Donald J. Trump,1082,1741,43,2866,US SENATE,Cal Cunningham,Thom Tillis,1059,1633,154,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,31,precinct,Joseph R. Biden,Donald J. Trump,968,3015,59,4042,US SENATE,Cal Cunningham,Thom Tillis,912,2938,179,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,32,precinct,Joseph R. Biden,Donald J. Trump,828,1426,45,2299,US SENATE,Cal Cunningham,Thom Tillis,791,1356,135,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,33,precinct,Joseph R. Biden,Donald J. Trump,845,2485,39,3369,US SENATE,Cal Cunningham,Thom Tillis,854,2338,152,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,34,precinct,Joseph R. Biden,Donald J. Trump,909,2482,52,3443,US SENATE,Cal Cunningham,Thom Tillis,892,2378,149,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,35,precinct,Joseph R. Biden,Donald J. Trump,745,1394,37,2176,US SENATE,Cal Cunningham,Thom Tillis,702,1350,115,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,36,precinct,Joseph R. Biden,Donald J. Trump,793,1120,32,1945,US SENATE,Cal Cunningham,Thom Tillis,724,1130,82,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,37,precinct,Joseph R. Biden,Donald J. Trump,899,1074,41,2014,US SENATE,Cal Cunningham,Thom Tillis,867,1029,110,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,38,precinct,Joseph R. Biden,Donald J. Trump,869,1522,36,2427,US SENATE,Cal Cunningham,Thom Tillis,827,1488,102,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,39,precinct,Joseph R. Biden,Donald J. Trump,696,1310,29,2035,US SENATE,Cal Cunningham,Thom Tillis,611,1358,63,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,40,precinct,Joseph R. Biden,Donald J. Trump,467,708,20,1195,US SENATE,Cal Cunningham,Thom Tillis,443,685,60,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Catawba County,county:37035,41,precinct,Joseph R. Biden,Donald J. Trump,678,2158,27,2863,US SENATE,Cal Cunningham,Thom Tillis,628,2101,109,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Chatham County,county:37037,3,precinct,Joseph R. Biden,Donald J. Trump,389,1058,15,1462,US SENATE,Cal Cunningham,Thom Tillis,400,992,60,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
NC,2020,Chatham County,county:37037,6,precinct,Joseph R. Biden,Donald J. Trump,97,564,2,663,US SENATE,Cal Cunningham,Thom Tillis,109,535,18,presidentVsSenate,nc-2020-results-precinct-zip,nc-2020-results-precinct-zip,https://s3.amazonaws.com/dl.ncsbe.gov/ENRS/2020_11_03/results_pct_20201103.zip
